id,timestamp,scene,framerate,marker,rating
9,2023-10-26 12:20:53.353864,text_w,120,qr,5
9,2023-10-26 12:21:02.353872,text_d,120,none,5
9,2023-10-26 12:21:09.569956,text_d,120,point,3
9,2023-10-26 12:21:16.922009,text_d,120,aruco,3
9,2023-10-26 12:21:22.946062,text_d,120,qr,2
9,2023-10-26 12:21:29.639369,image,120,none,5
9,2023-10-26 12:21:35.815356,image,120,point,4
9,2023-10-26 12:21:42.013179,image,120,aruco,4
9,2023-10-26 12:21:54.213350,image,120,qr,4
9,2023-10-26 12:22:02.474391,text_w,144,none,5
9,2023-10-26 12:22:08.959592,text_w,144,point,5
9,2023-10-26 12:22:16.394590,text_w,144,aruco,5
9,2023-10-26 12:22:22.850602,text_w,144,qr,5
9,2023-10-26 12:22:29.071748,text_d,144,none,5
9,2023-10-26 12:22:36.034718,text_d,144,point,3
9,2023-10-26 12:22:42.127841,text_d,144,aruco,3
9,2023-10-26 12:22:48.290689,text_d,144,qr,2
9,2023-10-26 12:22:53.879914,image,144,none,5
9,2023-10-26 12:22:59.445825,image,144,point,4
9,2023-10-26 12:23:05.642981,image,144,aruco,4
9,2023-10-26 12:23:15.163076,image,144,qr,3
10,2023-11-06 08:33:27.326598,text_d,240,qr,5
10,2023-11-06 08:33:33.438723,text_d,240,aruco,5
10,2023-11-06 08:33:39.051709,text_d,240,point,4
10,2023-11-06 08:33:44.518712,text_d,240,none,5
10,2023-11-06 08:33:50.606731,text_w,240,qr,5
10,2023-11-06 08:33:56.150752,text_w,240,aruco,5
10,2023-11-06 08:34:01.859873,text_w,240,point,5
10,2023-11-06 08:34:07.435878,text_w,240,none,5
10,2023-11-06 08:34:13.203898,image,240,qr,5
10,2023-11-06 08:34:18.854819,image,240,aruco,5
10,2023-11-06 08:34:24.662896,image,240,point,5
10,2023-11-06 08:34:30.262912,image,240,none,5
10,2023-11-06 08:34:37.771925,text_d,200,qr,5
10,2023-11-06 08:34:43.380657,text_d,200,aruco,4
10,2023-11-06 08:34:48.929756,text_d,200,point,3
10,2023-11-06 08:34:55.142951,text_d,200,none,4
10,2023-11-06 08:35:00.830949,text_w,200,qr,5
10,2023-11-06 08:35:06.387934,text_w,200,aruco,5
10,2023-11-06 08:35:11.958998,text_w,200,point,5
10,2023-11-06 08:35:17.435903,text_w,200,none,5
10,2023-11-06 08:35:24.007766,image,200,qr,1
10,2023-11-06 08:35:31.028071,image,200,aruco,5
10,2023-11-06 08:35:36.644043,image,200,point,5
10,2023-11-06 08:35:42.412088,image,200,none,5
10,2023-11-06 08:35:50.244208,text_d,144,qr,3
10,2023-11-06 08:35:55.620199,text_d,144,aruco,2
10,2023-11-06 08:36:00.769985,text_d,144,point,2
10,2023-11-06 08:36:07.607056,text_d,144,none,5
10,2023-11-06 08:36:13.079212,text_w,144,qr,5
10,2023-11-06 08:36:18.647166,text_w,144,aruco,5
10,2023-11-06 08:36:24.191196,text_w,144,point,5
10,2023-11-06 08:36:29.682037,text_w,144,none,5
10,2023-11-06 08:36:35.281195,image,144,qr,5
10,2023-11-06 08:36:40.764158,image,144,aruco,5
10,2023-11-06 08:36:46.284266,image,144,point,3
10,2023-11-06 08:36:52.436295,image,144,none,5
10,2023-11-06 08:37:00.468963,text_d,120,qr,2
10,2023-11-06 08:37:05.951174,text_d,120,aruco,2
10,2023-11-06 08:37:11.343244,text_d,120,point,2
10,2023-11-06 08:37:16.743310,text_d,120,none,5
10,2023-11-06 08:37:22.127307,text_w,120,qr,5
10,2023-11-06 08:37:27.647273,text_w,120,aruco,5
10,2023-11-06 08:37:32.813935,text_w,120,point,5
10,2023-11-06 08:37:39.199327,text_w,120,none,3
10,2023-11-06 08:37:45.135355,image,120,qr,5
10,2023-11-06 08:37:50.748441,image,120,aruco,5
10,2023-11-06 08:37:56.599389,image,120,point,5
10,2023-11-06 08:38:02.276477,image,120,none,5
10,2023-11-06 08:38:09.695481,text_w,120,point,5
10,2023-11-06 08:38:15.079464,text_w,120,qr,5
10,2023-11-06 08:38:20.910053,text_w,120,aruco,4
10,2023-11-06 08:38:26.287498,text_w,120,none,5
10,2023-11-06 08:38:31.858394,text_d,120,point,3
10,2023-11-06 08:38:37.463413,text_d,120,qr,3
10,2023-11-06 08:38:42.988647,text_d,120,aruco,3
10,2023-11-06 08:38:48.743532,text_d,120,none,5
10,2023-11-06 08:38:54.311560,image,120,point,5
10,2023-11-06 08:38:59.700611,image,120,qr,4
10,2023-11-06 08:39:05.098489,image,120,aruco,4
10,2023-11-06 08:39:10.535578,image,120,none,5
10,2023-11-06 08:39:25.319689,text_w,144,point,1
10,2023-11-06 08:39:34.418822,text_w,144,qr,5
10,2023-11-06 08:39:40.261076,text_w,144,aruco,5
10,2023-11-06 08:39:46.240069,text_w,144,none,5
10,2023-11-06 08:39:52.331048,text_d,144,point,2
10,2023-11-06 08:39:57.749325,text_d,144,qr,2
10,2023-11-06 08:40:03.273069,text_d,144,aruco,2
10,2023-11-06 08:40:08.619274,text_d,144,none,5
10,2023-11-06 08:40:17.581540,image,144,point,1
10,2023-11-06 08:40:23.530779,image,144,qr,4
10,2023-11-06 08:40:30.208752,image,144,aruco,1
10,2023-11-06 08:40:36.090948,image,144,none,5
10,2023-11-06 08:40:43.939978,text_w,200,point,5
10,2023-11-06 08:40:49.923943,text_w,200,qr,1
10,2023-11-06 08:40:55.785846,text_w,200,aruco,5
10,2023-11-06 08:41:01.441235,text_w,200,none,5
10,2023-11-06 08:41:06.894322,text_d,200,point,3
10,2023-11-06 08:41:12.412277,text_d,200,qr,3
10,2023-11-06 08:41:17.954093,text_d,200,aruco,3
10,2023-11-06 08:41:23.329609,text_d,200,none,5
10,2023-11-06 08:41:29.054698,image,200,point,5
10,2023-11-06 08:41:34.534787,image,200,qr,5
10,2023-11-06 08:41:40.166834,image,200,aruco,5
10,2023-11-06 08:41:45.814940,image,200,none,5
10,2023-11-06 08:41:53.391003,text_w,240,point,5
10,2023-11-06 08:41:59.058062,text_w,240,qr,5
10,2023-11-06 08:42:04.639943,text_w,240,aruco,5
10,2023-11-06 08:42:10.040738,text_w,240,none,5
10,2023-11-06 08:42:15.538308,text_d,240,point,4
10,2023-11-06 08:42:21.610383,text_d,240,qr,4
10,2023-11-06 08:42:27.090611,text_d,240,aruco,4
10,2023-11-06 08:42:32.438157,text_d,240,none,5
10,2023-11-06 08:42:38.042639,image,240,point,5
10,2023-11-06 08:42:43.521112,image,240,qr,5
10,2023-11-06 08:42:49.010760,image,240,aruco,5
10,2023-11-06 08:42:54.514780,image,240,none,5
10,2023-11-06 08:43:02.042902,text_w,120,qr,5
10,2023-11-06 08:43:07.578989,text_w,120,point,5
10,2023-11-06 08:43:13.147063,text_w,120,aruco,5
10,2023-11-06 08:43:18.619171,text_w,120,none,5
10,2023-11-06 08:43:24.011183,image,120,qr,4
10,2023-11-06 08:43:29.560285,image,120,point,4
10,2023-11-06 08:43:35.248331,image,120,aruco,4
10,2023-11-06 08:43:40.696350,image,120,none,5
10,2023-11-06 08:43:46.217131,text_d,120,qr,3
10,2023-11-06 08:43:51.640537,text_d,120,point,3
10,2023-11-06 08:43:57.720670,text_d,120,aruco,3
10,2023-11-06 08:44:03.163674,text_d,120,none,5
10,2023-11-06 08:44:10.832803,text_w,240,qr,5
10,2023-11-06 08:44:16.256876,text_w,240,point,5
10,2023-11-06 08:44:21.784979,text_w,240,aruco,5
10,2023-11-06 08:44:27.232981,text_w,240,none,4
10,2023-11-06 08:44:32.873069,image,240,qr,5
10,2023-11-06 08:44:38.249048,image,240,point,5
10,2023-11-06 08:44:43.761184,image,240,aruco,5
10,2023-11-06 08:44:49.257185,image,240,none,5
10,2023-11-06 08:44:54.404249,text_d,240,qr,4
10,2023-11-06 08:44:59.932283,text_d,240,point,4
10,2023-11-06 08:45:05.407198,text_d,240,aruco,4
10,2023-11-06 08:45:10.780409,text_d,240,none,5
10,2023-11-06 08:45:18.537454,text_w,200,qr,5
10,2023-11-06 08:45:23.996553,text_w,200,point,5
10,2023-11-06 08:45:29.308597,text_w,200,aruco,5
10,2023-11-06 08:45:35.052652,text_w,200,none,5
10,2023-11-06 08:45:40.412727,image,200,qr,5
10,2023-11-06 08:45:45.993777,image,200,point,5
10,2023-11-06 08:45:51.513852,image,200,aruco,5
10,2023-11-06 08:45:57.073920,image,200,none,5
10,2023-11-06 08:46:02.689939,text_d,200,qr,4
10,2023-11-06 08:46:08.098046,text_d,200,point,3
10,2023-11-06 08:46:13.485038,text_d,200,aruco,4
10,2023-11-06 08:46:19.368646,text_d,200,none,5
10,2023-11-06 08:46:26.890909,text_w,144,qr,5
10,2023-11-06 08:46:32.389218,text_w,144,point,5
10,2023-11-06 08:46:37.816150,text_w,144,aruco,5
10,2023-11-06 08:46:43.266432,text_w,144,none,5
10,2023-11-06 08:46:48.746455,image,144,qr,4
10,2023-11-06 08:46:54.218544,image,144,point,4
10,2023-11-06 08:46:59.645455,image,144,aruco,4
10,2023-11-06 08:47:05.525450,image,144,none,5
10,2023-11-06 08:47:10.933553,text_d,144,qr,3
10,2023-11-06 08:47:16.304408,text_d,144,point,3
10,2023-11-06 08:47:21.720514,text_d,144,aruco,3
10,2023-11-06 08:47:27.162734,text_d,144,none,5
11,2023-11-06 09:00:29.816229,image,120,point,5
11,2023-11-06 09:00:37.544262,image,120,aruco,4
11,2023-11-06 09:00:43.864211,image,120,qr,3
11,2023-11-06 09:00:50.224172,image,120,none,5
11,2023-11-06 09:00:56.568200,text_w,120,point,5
11,2023-11-06 09:01:02.659780,text_w,120,aruco,5
11,2023-11-06 09:01:08.592239,text_w,120,qr,5
11,2023-11-06 09:01:14.728167,text_w,120,none,5
11,2023-11-06 09:01:20.712151,text_d,120,point,1
11,2023-11-06 09:01:26.632140,text_d,120,aruco,2
11,2023-11-06 09:01:32.480116,text_d,120,qr,1
11,2023-11-06 09:01:38.608098,text_d,120,none,5
11,2023-11-06 09:01:46.576113,image,240,point,1
11,2023-11-06 09:01:52.909126,image,240,aruco,4
11,2023-11-06 09:01:59.232091,image,240,qr,4
11,2023-11-06 09:02:05.416034,image,240,none,5
11,2023-11-06 09:02:11.477129,text_w,240,point,5
11,2023-11-06 09:02:17.349157,text_w,240,aruco,5
11,2023-11-06 09:02:23.741140,text_w,240,qr,5
11,2023-11-06 09:02:30.168746,text_w,240,none,5
11,2023-11-06 09:02:36.149079,text_d,240,point,2
11,2023-11-06 09:02:42.381172,text_d,240,aruco,2
11,2023-11-06 09:02:48.112114,text_d,240,qr,1
11,2023-11-06 09:02:53.968111,text_d,240,none,5
11,2023-11-06 09:03:02.053194,image,144,point,3
11,2023-11-06 09:03:07.984152,image,144,aruco,2
11,2023-11-06 09:03:15.213275,image,144,qr,3
11,2023-11-06 09:03:21.421214,image,144,none,4
11,2023-11-06 09:03:27.453987,text_w,144,point,5
11,2023-11-06 09:03:33.413280,text_w,144,aruco,5
11,2023-11-06 09:03:39.749197,text_w,144,qr,5
11,2023-11-06 09:03:46.888188,text_w,144,none,5
11,2023-11-06 09:03:52.811112,text_d,144,point,1
11,2023-11-06 09:03:58.941370,text_d,144,aruco,1
11,2023-11-06 09:04:04.848249,text_d,144,qr,1
11,2023-11-06 09:04:10.789234,text_d,144,none,5
11,2023-11-06 09:04:18.904179,image,200,point,4
11,2023-11-06 09:04:25.264119,image,200,aruco,4
11,2023-11-06 09:04:31.192192,image,200,qr,4
11,2023-11-06 09:04:37.152190,image,200,none,5
11,2023-11-06 09:04:45.541250,text_w,200,point,5
11,2023-11-06 09:04:51.533283,text_w,200,aruco,5
11,2023-11-06 09:04:57.488090,text_w,200,qr,5
11,2023-11-06 09:05:03.645176,text_w,200,none,5
11,2023-11-06 09:05:09.541152,text_d,200,point,2
11,2023-11-06 09:05:16.064151,text_d,200,aruco,2
11,2023-11-06 09:05:21.981149,text_d,200,qr,2
11,2023-11-06 09:05:29.149227,text_d,200,none,5
11,2023-11-06 09:05:37.029201,text_d,240,none,5
11,2023-11-06 09:05:42.720133,text_d,240,aruco,3
11,2023-11-06 09:05:48.624082,text_d,240,qr,2
11,2023-11-06 09:05:54.368138,text_d,240,point,2
11,2023-11-06 09:06:00.224084,text_w,240,none,5
11,2023-11-06 09:06:06.310642,text_w,240,aruco,5
11,2023-11-06 09:06:11.979023,text_w,240,qr,5
11,2023-11-06 09:06:18.080136,text_w,240,point,5
11,2023-11-06 09:06:24.045212,image,240,none,5
11,2023-11-06 09:06:30.301165,image,240,aruco,5
11,2023-11-06 09:06:36.165130,image,240,qr,4
11,2023-11-06 09:06:42.149199,image,240,point,4
11,2023-11-06 09:06:49.925157,text_d,120,none,5
11,2023-11-06 09:06:56.216067,text_d,120,aruco,2
11,2023-11-06 09:07:02.176091,text_d,120,qr,1
11,2023-11-06 09:07:08.035000,text_d,120,point,1
11,2023-11-06 09:07:14.840035,text_w,120,none,5
11,2023-11-06 09:07:20.880041,text_w,120,aruco,5
11,2023-11-06 09:07:26.779606,text_w,120,qr,5
11,2023-11-06 09:07:33.216146,text_w,120,point,5
11,2023-11-06 09:07:39.184152,image,120,none,5
11,2023-11-06 09:07:45.112099,image,120,aruco,4
11,2023-11-06 09:07:50.976094,image,120,qr,3
11,2023-11-06 09:07:56.916975,image,120,point,3
11,2023-11-06 09:08:04.861127,text_d,144,none,5
11,2023-11-06 09:08:11.181126,text_d,144,aruco,2
11,2023-11-06 09:08:17.341123,text_d,144,qr,1
11,2023-11-06 09:08:23.773808,text_d,144,point,1
11,2023-11-06 09:08:29.544084,text_w,144,none,5
11,2023-11-06 09:08:35.632023,text_w,144,aruco,5
11,2023-11-06 09:08:41.472044,text_w,144,qr,5
11,2023-11-06 09:08:47.285105,text_w,144,point,5
11,2023-11-06 09:08:53.373059,image,144,none,5
11,2023-11-06 09:08:59.117012,image,144,aruco,4
11,2023-11-06 09:09:04.973096,image,144,qr,3
11,2023-11-06 09:09:10.573021,image,144,point,3
11,2023-11-06 09:09:19.087981,text_d,200,none,5
11,2023-11-06 09:09:26.452991,text_d,200,aruco,3
11,2023-11-06 09:09:32.365086,text_d,200,qr,2
11,2023-11-06 09:09:38.309071,text_d,200,point,2
11,2023-11-06 09:09:44.229053,text_w,200,none,5
11,2023-11-06 09:09:50.181015,text_w,200,aruco,5
11,2023-11-06 09:09:56.252979,text_w,200,qr,5
11,2023-11-06 09:10:01.949025,text_w,200,point,4
11,2023-11-06 09:10:07.815868,image,200,none,5
11,2023-11-06 09:10:13.511903,image,200,aruco,4
11,2023-11-06 09:10:19.383934,image,200,qr,4
11,2023-11-06 09:10:25.351969,image,200,point,4
11,2023-11-06 09:10:33.284856,image,144,none,5
11,2023-11-06 09:10:39.175864,image,144,point,4
11,2023-11-06 09:10:45.095853,image,144,aruco,4
11,2023-11-06 09:10:51.055887,image,144,qr,3
11,2023-11-06 09:10:57.095833,text_d,144,none,5
11,2023-11-06 09:11:02.703854,text_d,144,point,1
11,2023-11-06 09:11:09.343866,text_d,144,aruco,2
11,2023-11-06 09:11:16.663843,text_d,144,qr,2
11,2023-11-06 09:11:22.279863,text_w,144,none,5
11,2023-11-06 09:11:28.415818,text_w,144,point,5
11,2023-11-06 09:11:34.669692,text_w,144,aruco,5
11,2023-11-06 09:11:40.340944,text_w,144,qr,5
11,2023-11-06 09:11:48.295816,image,200,none,5
11,2023-11-06 09:11:53.814324,image,200,point,4
11,2023-11-06 09:11:59.324787,image,200,aruco,4
11,2023-11-06 09:12:04.860838,image,200,qr,4
11,2023-11-06 09:12:10.825783,text_d,200,none,5
11,2023-11-06 09:12:16.362629,text_d,200,point,2
11,2023-11-06 09:12:23.202657,text_d,200,aruco,3
11,2023-11-06 09:12:28.831659,text_d,200,qr,2
11,2023-11-06 09:12:34.391679,text_w,200,none,5
11,2023-11-06 09:12:40.186564,text_w,200,point,5
11,2023-11-06 09:12:45.852714,text_w,200,aruco,5
11,2023-11-06 09:12:51.452757,text_w,200,qr,5
11,2023-11-06 09:12:59.593799,image,120,none,5
11,2023-11-06 09:13:05.156731,image,120,point,3
11,2023-11-06 09:13:10.785743,image,120,aruco,4
11,2023-11-06 09:13:16.708762,image,120,qr,3
11,2023-11-06 09:13:22.367619,text_d,120,none,5
11,2023-11-06 09:13:27.895639,text_d,120,point,1
11,2023-11-06 09:13:33.740775,text_d,120,aruco,1
11,2023-11-06 09:13:39.359630,text_d,120,qr,1
11,2023-11-06 09:13:44.823705,text_w,120,none,5
11,2023-11-06 09:13:50.495605,text_w,120,point,5
11,2023-11-06 09:13:56.146542,text_w,120,aruco,5
11,2023-11-06 09:14:01.767625,text_w,120,qr,5
11,2023-11-06 09:14:09.802547,image,240,none,5
11,2023-11-06 09:14:15.436617,image,240,point,4
11,2023-11-06 09:14:21.236576,image,240,aruco,4
11,2023-11-06 09:14:27.111586,image,240,qr,4
11,2023-11-06 09:14:34.370407,text_d,240,none,5
11,2023-11-06 09:14:39.890405,text_d,240,point,2
11,2023-11-06 09:14:45.380538,text_d,240,aruco,2
11,2023-11-06 09:14:51.255486,text_d,240,qr,1
11,2023-11-06 09:14:57.108492,text_w,240,none,5
11,2023-11-06 09:15:02.996526,text_w,240,point,5
11,2023-11-06 09:15:08.668685,text_w,240,aruco,5
11,2023-11-06 09:15:14.284686,text_w,240,qr,5
12,2023-11-06 14:59:27.621707,image,200,aruco,5
12,2023-11-06 14:59:39.094112,image,200,none,5
12,2023-11-06 14:59:48.390924,image,200,qr,5
12,2023-11-06 14:59:54.969337,image,200,point,5
12,2023-11-06 15:00:05.837110,text_d,200,aruco,5
12,2023-11-06 15:00:17.526772,text_d,200,none,5
12,2023-11-06 15:00:46.324288,text_d,200,qr,3
12,2023-11-06 15:00:52.901205,text_d,200,point,3
12,2023-11-06 15:00:59.109370,text_w,200,aruco,5
12,2023-11-06 15:01:05.384424,text_w,200,none,5
12,2023-11-06 15:01:12.143958,text_w,200,qr,5
12,2023-11-06 15:01:19.773898,text_w,200,point,5
12,2023-11-06 15:01:28.440178,image,120,aruco,5
12,2023-11-06 15:01:34.920300,image,120,none,5
12,2023-11-06 15:01:42.304451,image,120,qr,5
12,2023-11-06 15:01:49.160658,image,120,point,5
12,2023-11-06 15:01:56.704790,text_d,120,aruco,2
12,2023-11-06 15:02:03.440833,text_d,120,none,5
12,2023-11-06 15:02:11.457036,text_d,120,qr,2
12,2023-11-06 15:02:17.721150,text_d,120,point,2
12,2023-11-06 15:02:23.993951,text_w,120,aruco,5
12,2023-11-06 15:02:30.265429,text_w,120,none,5
12,2023-11-06 15:02:36.404427,text_w,120,qr,5
12,2023-11-06 15:02:42.591505,text_w,120,point,5
12,2023-11-06 15:02:51.012725,image,144,aruco,5
12,2023-11-06 15:02:57.313957,image,144,none,5
12,2023-11-06 15:03:03.546837,image,144,qr,5
12,2023-11-06 15:03:09.109128,image,144,point,5
12,2023-11-06 15:03:16.021293,text_d,144,aruco,3
12,2023-11-06 15:03:21.816240,text_d,144,none,5
12,2023-11-06 15:03:28.792328,text_d,144,qr,2
12,2023-11-06 15:03:35.880483,text_d,144,point,2
12,2023-11-06 15:03:41.930739,text_w,144,aruco,5
12,2023-11-06 15:03:48.234982,text_w,144,none,5
12,2023-11-06 15:03:54.107040,text_w,144,qr,5
12,2023-11-06 15:04:00.368960,text_w,144,point,5
12,2023-11-06 15:04:10.127019,image,240,aruco,4
12,2023-11-06 15:04:16.550508,image,240,none,5
12,2023-11-06 15:04:23.782537,image,240,qr,5
12,2023-11-06 15:04:29.930380,image,240,point,5
12,2023-11-06 15:04:35.924739,text_d,240,aruco,4
12,2023-11-06 15:04:41.585918,text_d,240,none,5
12,2023-11-06 15:04:49.908304,text_d,240,qr,4
12,2023-11-06 15:04:55.762119,text_d,240,point,3
12,2023-11-06 15:05:02.175464,text_w,240,aruco,5
12,2023-11-06 15:05:08.268686,text_w,240,none,5
12,2023-11-06 15:05:14.284765,text_w,240,qr,5
12,2023-11-06 15:05:20.647736,text_w,240,point,5
12,2023-11-06 15:05:30.466920,image,240,point,5
12,2023-11-06 15:05:36.896069,image,240,none,5
12,2023-11-06 15:05:43.112191,image,240,aruco,5
12,2023-11-06 15:05:50.133417,image,240,qr,5
12,2023-11-06 15:05:56.181573,text_d,240,point,4
12,2023-11-06 15:06:01.805696,text_d,240,none,5
12,2023-11-06 15:06:08.542548,text_d,240,aruco,5
12,2023-11-06 15:06:14.864903,text_d,240,qr,4
12,2023-11-06 15:06:21.630063,text_w,240,point,5
12,2023-11-06 15:06:30.001260,text_w,240,none,5
12,2023-11-06 15:06:36.105331,text_w,240,aruco,5
12,2023-11-06 15:06:42.177447,text_w,240,qr,5
12,2023-11-06 15:06:50.297071,image,200,point,3
12,2023-11-06 15:06:56.496767,image,200,none,5
12,2023-11-06 15:07:02.648555,image,200,aruco,5
12,2023-11-06 15:07:08.968366,image,200,qr,5
12,2023-11-06 15:07:15.061208,text_d,200,point,3
12,2023-11-06 15:07:20.547522,text_d,200,none,5
12,2023-11-06 15:07:26.980734,text_d,200,aruco,3
12,2023-11-06 15:07:33.087450,text_d,200,qr,3
12,2023-11-06 15:07:39.596323,text_w,200,point,5
12,2023-11-06 15:07:46.620095,text_w,200,none,5
12,2023-11-06 15:07:54.217639,text_w,200,aruco,5
12,2023-11-06 15:07:59.939649,text_w,200,qr,5
12,2023-11-06 15:08:08.715320,image,144,point,5
12,2023-11-06 15:08:15.006156,image,144,none,5
12,2023-11-06 15:08:21.603011,image,144,aruco,5
12,2023-11-06 15:08:29.076214,image,144,qr,5
12,2023-11-06 15:08:35.349428,text_d,144,point,1
12,2023-11-06 15:08:41.933328,text_d,144,none,5
12,2023-11-06 15:08:48.402250,text_d,144,aruco,2
12,2023-11-06 15:08:54.463870,text_d,144,qr,1
12,2023-11-06 15:09:00.580842,text_w,144,point,4
12,2023-11-06 15:09:07.849622,text_w,144,none,5
12,2023-11-06 15:09:14.156469,text_w,144,aruco,5
12,2023-11-06 15:09:23.647879,text_w,144,qr,5
12,2023-11-06 15:09:31.972065,image,120,point,5
12,2023-11-06 15:09:38.054697,image,120,none,5
12,2023-11-06 15:09:44.027648,image,120,aruco,5
12,2023-11-06 15:09:55.633972,image,120,qr,4
12,2023-11-06 15:10:01.603350,text_d,120,point,1
12,2023-11-06 15:10:07.030815,text_d,120,none,5
12,2023-11-06 15:10:13.043035,text_d,120,aruco,3
12,2023-11-06 15:10:22.210913,text_d,120,qr,2
12,2023-11-06 15:10:28.794776,text_w,120,point,5
12,2023-11-06 15:10:35.401136,text_w,120,none,5
12,2023-11-06 15:10:41.722464,text_w,120,aruco,5
12,2023-11-06 15:10:48.223492,text_w,120,qr,5
12,2023-11-06 15:10:57.314242,text_w,120,point,5
12,2023-11-06 15:11:07.426020,text_w,120,qr,5
12,2023-11-06 15:11:14.001896,text_w,120,aruco,5
12,2023-11-06 15:11:20.160338,text_w,120,none,5
12,2023-11-06 15:11:27.825694,text_d,120,point,2
12,2023-11-06 15:11:34.097550,text_d,120,qr,2
12,2023-11-06 15:11:40.129416,text_d,120,aruco,3
12,2023-11-06 15:11:46.444184,text_d,120,none,5
12,2023-11-06 15:11:52.734368,image,120,point,5
12,2023-11-06 15:11:59.740064,image,120,qr,5
12,2023-11-06 15:12:06.070101,image,120,aruco,5
12,2023-11-06 15:12:12.338994,image,120,none,5
12,2023-11-06 15:12:21.008868,text_w,200,point,5
12,2023-11-06 15:12:28.890841,text_w,200,qr,5
12,2023-11-06 15:12:35.141767,text_w,200,aruco,5
12,2023-11-06 15:12:41.293585,text_w,200,none,5
12,2023-11-06 15:12:47.458581,text_d,200,point,4
12,2023-11-06 15:12:53.488482,text_d,200,qr,4
12,2023-11-06 15:12:59.949374,text_d,200,aruco,4
12,2023-11-06 15:13:06.349400,text_d,200,none,5
12,2023-11-06 15:13:12.597328,image,200,point,5
12,2023-11-06 15:13:18.829374,image,200,qr,5
12,2023-11-06 15:13:25.085221,image,200,aruco,5
12,2023-11-06 15:13:32.114244,image,200,none,5
12,2023-11-06 15:13:44.954714,text_w,144,point,4
12,2023-11-06 15:13:51.564836,text_w,144,qr,5
12,2023-11-06 15:13:58.263723,text_w,144,aruco,5
12,2023-11-06 15:14:04.543690,text_w,144,none,5
12,2023-11-06 15:14:12.247629,text_d,144,point,2
12,2023-11-06 15:14:18.455631,text_d,144,qr,3
12,2023-11-06 15:14:24.583575,text_d,144,aruco,2
12,2023-11-06 15:14:30.111519,text_d,144,none,5
12,2023-11-06 15:14:36.172479,image,144,point,4
12,2023-11-06 15:14:42.388443,image,144,qr,5
12,2023-11-06 15:14:48.665466,image,144,aruco,5
12,2023-11-06 15:14:54.295268,image,144,none,5
12,2023-11-06 15:15:02.631189,text_w,240,point,5
12,2023-11-06 15:15:09.210164,text_w,240,qr,5
12,2023-11-06 15:15:18.855198,text_w,240,aruco,5
12,2023-11-06 15:15:25.172183,text_w,240,none,5
12,2023-11-06 15:15:40.980070,text_d,240,point,5
12,2023-11-06 15:15:47.348169,text_d,240,qr,4
12,2023-11-06 15:15:53.276138,text_d,240,aruco,4
12,2023-11-06 15:15:59.396114,text_d,240,none,5
12,2023-11-06 15:16:05.839048,image,240,point,5
12,2023-11-06 15:16:12.844113,image,240,qr,5
12,2023-11-06 15:16:19.068059,image,240,aruco,5
12,2023-11-06 15:16:25.311064,image,240,none,5
